Rank|RPT|Degree|Is Strictly Increasing|Size|Dyck Word|Is Leaf
1152|★(★(★(★), ★), ★, ★(★, ★))|3|False|9|(((())())()(()()))|False
1153|★(★(★(★), ★), ★, ★(★), ★)|4|False|9|(((())())()(())())|False
1154|★(★(★(★), ★), ★, ★, ★(★))|4|False|9|(((())())()()(()))|False
1155|★(★(★(★), ★), ★, ★, ★, ★)|5|False|9|(((())())()()()())|False
1156|★(★(★(★)), ★(★(★(★(★)))))|2|True|9|(((()))((((())))))|False
1157|★(★(★(★)), ★(★(★(★, ★))))|2|True|9|(((()))(((()()))))|False
1158|★(★(★(★)), ★(★(★(★), ★)))|2|True|9|(((()))(((())())))|False
1159|★(★(★(★)), ★(★(★(★)), ★))|2|True|9|(((()))(((()))()))|False
1160|★(★(★(★)), ★(★(★(★))), ★)|3|False|9|(((()))(((())))())|False
1161|★(★(★(★)), ★(★(★, ★(★))))|2|True|9|(((()))((()(()))))|False
1162|★(★(★(★)), ★(★(★, ★, ★)))|2|True|9|(((()))((()()())))|False
1163|★(★(★(★)), ★(★(★, ★), ★))|2|True|9|(((()))((()())()))|False
1164|★(★(★(★)), ★(★(★, ★)), ★)|3|False|9|(((()))((()()))())|False
1165|★(★(★(★)), ★(★(★), ★(★)))|2|True|9|(((()))((())(())))|False
1166|★(★(★(★)), ★(★(★), ★, ★))|2|True|9|(((()))((())()()))|False
1167|★(★(★(★)), ★(★(★), ★), ★)|3|False|9|(((()))((())())())|False
1168|★(★(★(★)), ★(★(★)), ★(★))|3|False|9|(((()))((()))(()))|False
1169|★(★(★(★)), ★(★(★)), ★, ★)|4|False|9|(((()))((()))()())|False
1170|★(★(★(★)), ★(★, ★(★(★))))|2|True|9|(((()))(()((()))))|False
1171|★(★(★(★)), ★(★, ★(★, ★)))|2|True|9|(((()))(()(()())))|False
1172|★(★(★(★)), ★(★, ★(★), ★))|2|True|9|(((()))(()(())()))|False
1173|★(★(★(★)), ★(★, ★(★)), ★)|3|False|9|(((()))(()(()))())|False
1174|★(★(★(★)), ★(★, ★, ★(★)))|2|True|9|(((()))(()()(())))|False
1175|★(★(★(★)), ★(★, ★, ★, ★))|2|True|9|(((()))(()()()()))|False
1176|★(★(★(★)), ★(★, ★, ★), ★)|3|False|9|(((()))(()()())())|False
1177|★(★(★(★)), ★(★, ★), ★(★))|3|False|9|(((()))(()())(()))|False
1178|★(★(★(★)), ★(★, ★), ★, ★)|4|False|9|(((()))(()())()())|False
1179|★(★(★(★)), ★(★), ★(★(★)))|3|False|9|(((()))(())((())))|False
1180|★(★(★(★)), ★(★), ★(★, ★))|3|False|9|(((()))(())(()()))|False
1181|★(★(★(★)), ★(★), ★(★), ★)|4|False|9|(((()))(())(())())|False
1182|★(★(★(★)), ★(★), ★, ★(★))|4|False|9|(((()))(())()(()))|False
1183|★(★(★(★)), ★(★), ★, ★, ★)|5|False|9|(((()))(())()()())|False
1184|★(★(★(★)), ★, ★(★(★(★))))|3|False|9|(((()))()(((()))))|False
1185|★(★(★(★)), ★, ★(★(★, ★)))|3|False|9|(((()))()((()())))|False
1186|★(★(★(★)), ★, ★(★(★), ★))|3|False|9|(((()))()((())()))|False
1187|★(★(★(★)), ★, ★(★(★)), ★)|4|False|9|(((()))()((()))())|False
1188|★(★(★(★)), ★, ★(★, ★(★)))|3|False|9|(((()))()(()(())))|False
1189|★(★(★(★)), ★, ★(★, ★, ★))|3|False|9|(((()))()(()()()))|False
1190|★(★(★(★)), ★, ★(★, ★), ★)|4|False|9|(((()))()(()())())|False
1191|★(★(★(★)), ★, ★(★), ★(★))|4|False|9|(((()))()(())(()))|False
1192|★(★(★(★)), ★, ★(★), ★, ★)|5|False|9|(((()))()(())()())|False
1193|★(★(★(★)), ★, ★, ★(★(★)))|4|False|9|(((()))()()((())))|False
1194|★(★(★(★)), ★, ★, ★(★, ★))|4|False|9|(((()))()()(()()))|False
1195|★(★(★(★)), ★, ★, ★(★), ★)|5|False|9|(((()))()()(())())|False
1196|★(★(★(★)), ★, ★, ★, ★(★))|5|False|9|(((()))()()()(()))|False
1197|★(★(★(★)), ★, ★, ★, ★, ★)|6|False|9|(((()))()()()()())|False
1198|★(★(★, ★(★(★(★(★(★)))))))|1|True|9|((()(((((())))))))|False
1199|★(★(★, ★(★(★(★(★, ★))))))|1|True|9|((()((((()()))))))|False
1200|★(★(★, ★(★(★(★(★), ★)))))|1|True|9|((()((((())())))))|False
1201|★(★(★, ★(★(★(★(★)), ★))))|1|True|9|((()((((()))()))))|False
1202|★(★(★, ★(★(★(★(★))), ★)))|1|True|9|((()((((())))())))|False
1203|★(★(★, ★(★(★(★(★)))), ★))|1|True|9|((()((((()))))()))|False
1204|★(★(★, ★(★(★(★(★))))), ★)|2|False|9|((()((((())))))())|False
1205|★(★(★, ★(★(★(★, ★(★))))))|1|True|9|((()(((()(()))))))|False
1206|★(★(★, ★(★(★(★, ★, ★)))))|1|True|9|((()(((()()())))))|False
1207|★(★(★, ★(★(★(★, ★), ★))))|1|True|9|((()(((()())()))))|False
1208|★(★(★, ★(★(★(★, ★)), ★)))|1|True|9|((()(((()()))())))|False
1209|★(★(★, ★(★(★(★, ★))), ★))|1|True|9|((()(((()())))()))|False
1210|★(★(★, ★(★(★(★, ★)))), ★)|2|False|9|((()(((()()))))())|False
1211|★(★(★, ★(★(★(★), ★(★)))))|1|True|9|((()(((())(())))))|False
1212|★(★(★, ★(★(★(★), ★, ★))))|1|True|9|((()(((())()()))))|False
1213|★(★(★, ★(★(★(★), ★), ★)))|1|True|9|((()(((())())())))|False
1214|★(★(★, ★(★(★(★), ★)), ★))|1|True|9|((()(((())()))()))|False
1215|★(★(★, ★(★(★(★), ★))), ★)|2|False|9|((()(((())())))())|False
1216|★(★(★, ★(★(★(★)), ★(★))))|1|True|9|((()(((()))(()))))|False
1217|★(★(★, ★(★(★(★)), ★, ★)))|1|True|9|((()(((()))()())))|False
1218|★(★(★, ★(★(★(★)), ★), ★))|1|True|9|((()(((()))())()))|False
1219|★(★(★, ★(★(★(★)), ★)), ★)|2|False|9|((()(((()))()))())|False
1220|★(★(★, ★(★(★(★))), ★(★)))|1|True|9|((()(((())))(())))|False
1221|★(★(★, ★(★(★(★))), ★, ★))|1|True|9|((()(((())))()()))|False
1222|★(★(★, ★(★(★(★))), ★), ★)|2|False|9|((()(((())))())())|False
1223|★(★(★, ★(★(★(★)))), ★(★))|2|False|9|((()(((()))))(()))|False
1224|★(★(★, ★(★(★(★)))), ★, ★)|3|False|9|((()(((()))))()())|False
1225|★(★(★, ★(★(★, ★(★(★))))))|1|True|9|((()((()((()))))))|False
1226|★(★(★, ★(★(★, ★(★, ★)))))|1|True|9|((()((()(()())))))|False
1227|★(★(★, ★(★(★, ★(★), ★))))|1|True|9|((()((()(())()))))|False
1228|★(★(★, ★(★(★, ★(★)), ★)))|1|True|9|((()((()(()))())))|False
1229|★(★(★, ★(★(★, ★(★))), ★))|1|True|9|((()((()(())))()))|False
1230|★(★(★, ★(★(★, ★(★)))), ★)|2|False|9|((()((()(()))))())|False
1231|★(★(★, ★(★(★, ★, ★(★)))))|1|True|9|((()((()()(())))))|False
1232|★(★(★, ★(★(★, ★, ★, ★))))|1|True|9|((()((()()()()))))|False
1233|★(★(★, ★(★(★, ★, ★), ★)))|1|True|9|((()((()()())())))|False
1234|★(★(★, ★(★(★, ★, ★)), ★))|1|True|9|((()((()()()))()))|False
1235|★(★(★, ★(★(★, ★, ★))), ★)|2|False|9|((()((()()())))())|False
1236|★(★(★, ★(★(★, ★), ★(★))))|1|True|9|((()((()())(()))))|False
1237|★(★(★, ★(★(★, ★), ★, ★)))|1|True|9|((()((()())()())))|False
1238|★(★(★, ★(★(★, ★), ★), ★))|1|True|9|((()((()())())()))|False
1239|★(★(★, ★(★(★, ★), ★)), ★)|2|False|9|((()((()())()))())|False
1240|★(★(★, ★(★(★, ★)), ★(★)))|1|True|9|((()((()()))(())))|False
1241|★(★(★, ★(★(★, ★)), ★, ★))|1|True|9|((()((()()))()()))|False
1242|★(★(★, ★(★(★, ★)), ★), ★)|2|False|9|((()((()()))())())|False
1243|★(★(★, ★(★(★, ★))), ★(★))|2|False|9|((()((()())))(()))|False
1244|★(★(★, ★(★(★, ★))), ★, ★)|3|False|9|((()((()())))()())|False
1245|★(★(★, ★(★(★), ★(★(★)))))|1|True|9|((()((())((())))))|False
1246|★(★(★, ★(★(★), ★(★, ★))))|1|True|9|((()((())(()()))))|False
1247|★(★(★, ★(★(★), ★(★), ★)))|1|True|9|((()((())(())())))|False
1248|★(★(★, ★(★(★), ★(★)), ★))|1|True|9|((()((())(()))()))|False
1249|★(★(★, ★(★(★), ★(★))), ★)|2|False|9|((()((())(())))())|False
1250|★(★(★, ★(★(★), ★, ★(★))))|1|True|9|((()((())()(()))))|False
1251|★(★(★, ★(★(★), ★, ★, ★)))|1|True|9|((()((())()()())))|False
1252|★(★(★, ★(★(★), ★, ★), ★))|1|True|9|((()((())()())()))|False
1253|★(★(★, ★(★(★), ★, ★)), ★)|2|False|9|((()((())()()))())|False
1254|★(★(★, ★(★(★), ★), ★(★)))|1|True|9|((()((())())(())))|False
1255|★(★(★, ★(★(★), ★), ★, ★))|1|True|9|((()((())())()()))|False
1256|★(★(★, ★(★(★), ★), ★), ★)|2|False|9|((()((())())())())|False
1257|★(★(★, ★(★(★), ★)), ★(★))|2|False|9|((()((())()))(()))|False
1258|★(★(★, ★(★(★), ★)), ★, ★)|3|False|9|((()((())()))()())|False
1259|★(★(★, ★(★(★)), ★(★(★))))|1|True|9|((()((()))((()))))|False
1260|★(★(★, ★(★(★)), ★(★, ★)))|1|True|9|((()((()))(()())))|False
1261|★(★(★, ★(★(★)), ★(★), ★))|1|True|9|((()((()))(())()))|False
1262|★(★(★, ★(★(★)), ★(★)), ★)|2|False|9|((()((()))(()))())|False
1263|★(★(★, ★(★(★)), ★, ★(★)))|1|True|9|((()((()))()(())))|False
1264|★(★(★, ★(★(★)), ★, ★, ★))|1|True|9|((()((()))()()()))|False
1265|★(★(★, ★(★(★)), ★, ★), ★)|2|False|9|((()((()))()())())|False
1266|★(★(★, ★(★(★)), ★), ★(★))|2|False|9|((()((()))())(()))|False
1267|★(★(★, ★(★(★)), ★), ★, ★)|3|False|9|((()((()))())()())|False
1268|★(★(★, ★(★(★))), ★(★(★)))|2|False|9|((()((())))((())))|False
1269|★(★(★, ★(★(★))), ★(★, ★))|2|False|9|((()((())))(()()))|False
1270|★(★(★, ★(★(★))), ★(★), ★)|3|False|9|((()((())))(())())|False
1271|★(★(★, ★(★(★))), ★, ★(★))|3|False|9|((()((())))()(()))|False
1272|★(★(★, ★(★(★))), ★, ★, ★)|4|False|9|((()((())))()()())|False
1273|★(★(★, ★(★, ★(★(★(★))))))|1|True|9|((()(()(((()))))))|False
1274|★(★(★, ★(★, ★(★(★, ★)))))|1|True|9|((()(()((()())))))|False
1275|★(★(★, ★(★, ★(★(★), ★))))|1|True|9|((()(()((())()))))|False
1276|★(★(★, ★(★, ★(★(★)), ★)))|1|True|9|((()(()((()))())))|False
1277|★(★(★, ★(★, ★(★(★))), ★))|1|True|9|((()(()((())))()))|False
1278|★(★(★, ★(★, ★(★(★)))), ★)|2|False|9|((()(()((()))))())|False
1279|★(★(★, ★(★, ★(★, ★(★)))))|1|True|9|((()(()(()(())))))|False
1280|★(★(★, ★(★, ★(★, ★, ★))))|1|True|9|((()(()(()()()))))|False
1281|★(★(★, ★(★, ★(★, ★), ★)))|1|True|9|((()(()(()())())))|False
1282|★(★(★, ★(★, ★(★, ★)), ★))|1|True|9|((()(()(()()))()))|False
1283|★(★(★, ★(★, ★(★, ★))), ★)|2|False|9|((()(()(()())))())|False
1284|★(★(★, ★(★, ★(★), ★(★))))|1|True|9|((()(()(())(()))))|False
1285|★(★(★, ★(★, ★(★), ★, ★)))|1|True|9|((()(()(())()())))|False
1286|★(★(★, ★(★, ★(★), ★), ★))|1|True|9|((()(()(())())()))|False
1287|★(★(★, ★(★, ★(★), ★)), ★)|2|False|9|((()(()(())()))())|False
1288|★(★(★, ★(★, ★(★)), ★(★)))|1|True|9|((()(()(()))(())))|False
1289|★(★(★, ★(★, ★(★)), ★, ★))|1|True|9|((()(()(()))()()))|False
1290|★(★(★, ★(★, ★(★)), ★), ★)|2|False|9|((()(()(()))())())|False
1291|★(★(★, ★(★, ★(★))), ★(★))|2|False|9|((()(()(())))(()))|False
1292|★(★(★, ★(★, ★(★))), ★, ★)|3|False|9|((()(()(())))()())|False
1293|★(★(★, ★(★, ★, ★(★(★)))))|1|True|9|((()(()()((())))))|False
1294|★(★(★, ★(★, ★, ★(★, ★))))|1|True|9|((()(()()(()()))))|False
1295|★(★(★, ★(★, ★, ★(★), ★)))|1|True|9|((()(()()(())())))|False
1296|★(★(★, ★(★, ★, ★(★)), ★))|1|True|9|((()(()()(()))()))|False
1297|★(★(★, ★(★, ★, ★(★))), ★)|2|False|9|((()(()()(())))())|False
1298|★(★(★, ★(★, ★, ★, ★(★))))|1|True|9|((()(()()()(()))))|False
1299|★(★(★, ★(★, ★, ★, ★, ★)))|1|True|9|((()(()()()()())))|False
1300|★(★(★, ★(★, ★, ★, ★), ★))|1|True|9|((()(()()()())()))|False
1301|★(★(★, ★(★, ★, ★, ★)), ★)|2|False|9|((()(()()()()))())|False
1302|★(★(★, ★(★, ★, ★), ★(★)))|1|True|9|((()(()()())(())))|False
1303|★(★(★, ★(★, ★, ★), ★, ★))|1|True|9|((()(()()())()()))|False
1304|★(★(★, ★(★, ★, ★), ★), ★)|2|False|9|((()(()()())())())|False
1305|★(★(★, ★(★, ★, ★)), ★(★))|2|False|9|((()(()()()))(()))|False
1306|★(★(★, ★(★, ★, ★)), ★, ★)|3|False|9|((()(()()()))()())|False
1307|★(★(★, ★(★, ★), ★(★(★))))|1|True|9|((()(()())((()))))|False
1308|★(★(★, ★(★, ★), ★(★, ★)))|1|True|9|((()(()())(()())))|False
1309|★(★(★, ★(★, ★), ★(★), ★))|1|True|9|((()(()())(())()))|False
1310|★(★(★, ★(★, ★), ★(★)), ★)|2|False|9|((()(()())(()))())|False
1311|★(★(★, ★(★, ★), ★, ★(★)))|1|True|9|((()(()())()(())))|False
1312|★(★(★, ★(★, ★), ★, ★, ★))|1|True|9|((()(()())()()()))|False
1313|★(★(★, ★(★, ★), ★, ★), ★)|2|False|9|((()(()())()())())|False
1314|★(★(★, ★(★, ★), ★), ★(★))|2|False|9|((()(()())())(()))|False
1315|★(★(★, ★(★, ★), ★), ★, ★)|3|False|9|((()(()())())()())|False
1316|★(★(★, ★(★, ★)), ★(★(★)))|2|False|9|((()(()()))((())))|False
1317|★(★(★, ★(★, ★)), ★(★, ★))|2|False|9|((()(()()))(()()))|False
1318|★(★(★, ★(★, ★)), ★(★), ★)|3|False|9|((()(()()))(())())|False
1319|★(★(★, ★(★, ★)), ★, ★(★))|3|False|9|((()(()()))()(()))|False
1320|★(★(★, ★(★, ★)), ★, ★, ★)|4|False|9|((()(()()))()()())|False
1321|★(★(★, ★(★), ★(★(★(★)))))|1|True|9|((()(())(((())))))|False
1322|★(★(★, ★(★), ★(★(★, ★))))|1|True|9|((()(())((()()))))|False
1323|★(★(★, ★(★), ★(★(★), ★)))|1|True|9|((()(())((())())))|False
1324|★(★(★, ★(★), ★(★(★)), ★))|1|True|9|((()(())((()))()))|False
1325|★(★(★, ★(★), ★(★(★))), ★)|2|False|9|((()(())((())))())|False
1326|★(★(★, ★(★), ★(★, ★(★))))|1|True|9|((()(())(()(()))))|False
1327|★(★(★, ★(★), ★(★, ★, ★)))|1|True|9|((()(())(()()())))|False
1328|★(★(★, ★(★), ★(★, ★), ★))|1|True|9|((()(())(()())()))|False
1329|★(★(★, ★(★), ★(★, ★)), ★)|2|False|9|((()(())(()()))())|False
1330|★(★(★, ★(★), ★(★), ★(★)))|1|True|9|((()(())(())(())))|False
1331|★(★(★, ★(★), ★(★), ★, ★))|1|True|9|((()(())(())()()))|False
1332|★(★(★, ★(★), ★(★), ★), ★)|2|False|9|((()(())(())())())|False
1333|★(★(★, ★(★), ★(★)), ★(★))|2|False|9|((()(())(()))(()))|False
1334|★(★(★, ★(★), ★(★)), ★, ★)|3|False|9|((()(())(()))()())|False
1335|★(★(★, ★(★), ★, ★(★(★))))|1|True|9|((()(())()((()))))|False
1336|★(★(★, ★(★), ★, ★(★, ★)))|1|True|9|((()(())()(()())))|False
1337|★(★(★, ★(★), ★, ★(★), ★))|1|True|9|((()(())()(())()))|False
1338|★(★(★, ★(★), ★, ★(★)), ★)|2|False|9|((()(())()(()))())|False
1339|★(★(★, ★(★), ★, ★, ★(★)))|1|True|9|((()(())()()(())))|False
1340|★(★(★, ★(★), ★, ★, ★, ★))|1|True|9|((()(())()()()()))|False
1341|★(★(★, ★(★), ★, ★, ★), ★)|2|False|9|((()(())()()())())|False
1342|★(★(★, ★(★), ★, ★), ★(★))|2|False|9|((()(())()())(()))|False
1343|★(★(★, ★(★), ★, ★), ★, ★)|3|False|9|((()(())()())()())|False
1344|★(★(★, ★(★), ★), ★(★(★)))|2|False|9|((()(())())((())))|False
1345|★(★(★, ★(★), ★), ★(★, ★))|2|False|9|((()(())())(()()))|False
1346|★(★(★, ★(★), ★), ★(★), ★)|3|False|9|((()(())())(())())|False
1347|★(★(★, ★(★), ★), ★, ★(★))|3|False|9|((()(())())()(()))|False
1348|★(★(★, ★(★), ★), ★, ★, ★)|4|False|9|((()(())())()()())|False
1349|★(★(★, ★(★)), ★(★(★(★))))|2|False|9|((()(()))(((()))))|False
1350|★(★(★, ★(★)), ★(★(★, ★)))|2|False|9|((()(()))((()())))|False
1351|★(★(★, ★(★)), ★(★(★), ★))|2|False|9|((()(()))((())()))|False
1352|★(★(★, ★(★)), ★(★(★)), ★)|3|False|9|((()(()))((()))())|False
1353|★(★(★, ★(★)), ★(★, ★(★)))|2|False|9|((()(()))(()(())))|False
1354|★(★(★, ★(★)), ★(★, ★, ★))|2|True|9|((()(()))(()()()))|False
1355|★(★(★, ★(★)), ★(★, ★), ★)|3|False|9|((()(()))(()())())|False
1356|★(★(★, ★(★)), ★(★), ★(★))|3|False|9|((()(()))(())(()))|False
1357|★(★(★, ★(★)), ★(★), ★, ★)|4|False|9|((()(()))(())()())|False
1358|★(★(★, ★(★)), ★, ★(★(★)))|3|False|9|((()(()))()((())))|False
1359|★(★(★, ★(★)), ★, ★(★, ★))|3|False|9|((()(()))()(()()))|False
1360|★(★(★, ★(★)), ★, ★(★), ★)|4|False|9|((()(()))()(())())|False
1361|★(★(★, ★(★)), ★, ★, ★(★))|4|False|9|((()(()))()()(()))|False
1362|★(★(★, ★(★)), ★, ★, ★, ★)|5|False|9|((()(()))()()()())|False
1363|★(★(★, ★, ★(★(★(★(★))))))|1|True|9|((()()((((()))))))|False
1364|★(★(★, ★, ★(★(★(★, ★)))))|1|True|9|((()()(((()())))))|False
1365|★(★(★, ★, ★(★(★(★), ★))))|1|True|9|((()()(((())()))))|False
1366|★(★(★, ★, ★(★(★(★)), ★)))|1|True|9|((()()(((()))())))|False
1367|★(★(★, ★, ★(★(★(★))), ★))|1|True|9|((()()(((())))()))|False
1368|★(★(★, ★, ★(★(★(★)))), ★)|2|False|9|((()()(((()))))())|False
1369|★(★(★, ★, ★(★(★, ★(★)))))|1|True|9|((()()((()(())))))|False
1370|★(★(★, ★, ★(★(★, ★, ★))))|1|True|9|((()()((()()()))))|False
1371|★(★(★, ★, ★(★(★, ★), ★)))|1|True|9|((()()((()())())))|False
1372|★(★(★, ★, ★(★(★, ★)), ★))|1|True|9|((()()((()()))()))|False
1373|★(★(★, ★, ★(★(★, ★))), ★)|2|False|9|((()()((()())))())|False
1374|★(★(★, ★, ★(★(★), ★(★))))|1|True|9|((()()((())(()))))|False
1375|★(★(★, ★, ★(★(★), ★, ★)))|1|True|9|((()()((())()())))|False
1376|★(★(★, ★, ★(★(★), ★), ★))|1|True|9|((()()((())())()))|False
1377|★(★(★, ★, ★(★(★), ★)), ★)|2|False|9|((()()((())()))())|False
1378|★(★(★, ★, ★(★(★)), ★(★)))|1|True|9|((()()((()))(())))|False
1379|★(★(★, ★, ★(★(★)), ★, ★))|1|True|9|((()()((()))()()))|False
1380|★(★(★, ★, ★(★(★)), ★), ★)|2|False|9|((()()((()))())())|False
1381|★(★(★, ★, ★(★(★))), ★(★))|2|False|9|((()()((())))(()))|False
1382|★(★(★, ★, ★(★(★))), ★, ★)|3|False|9|((()()((())))()())|False
1383|★(★(★, ★, ★(★, ★(★(★)))))|1|True|9|((()()(()((())))))|False
1384|★(★(★, ★, ★(★, ★(★, ★))))|1|True|9|((()()(()(()()))))|False
1385|★(★(★, ★, ★(★, ★(★), ★)))|1|True|9|((()()(()(())())))|False
1386|★(★(★, ★, ★(★, ★(★)), ★))|1|True|9|((()()(()(()))()))|False
1387|★(★(★, ★, ★(★, ★(★))), ★)|2|False|9|((()()(()(())))())|False
1388|★(★(★, ★, ★(★, ★, ★(★))))|1|True|9|((()()(()()(()))))|False
1389|★(★(★, ★, ★(★, ★, ★, ★)))|1|True|9|((()()(()()()())))|False
1390|★(★(★, ★, ★(★, ★, ★), ★))|1|True|9|((()()(()()())()))|False
1391|★(★(★, ★, ★(★, ★, ★)), ★)|2|False|9|((()()(()()()))())|False
1392|★(★(★, ★, ★(★, ★), ★(★)))|1|True|9|((()()(()())(())))|False
1393|★(★(★, ★, ★(★, ★), ★, ★))|1|True|9|((()()(()())()()))|False
1394|★(★(★, ★, ★(★, ★), ★), ★)|2|False|9|((()()(()())())())|False
1395|★(★(★, ★, ★(★, ★)), ★(★))|2|False|9|((()()(()()))(()))|False
1396|★(★(★, ★, ★(★, ★)), ★, ★)|3|False|9|((()()(()()))()())|False
1397|★(★(★, ★, ★(★), ★(★(★))))|1|True|9|((()()(())((()))))|False
1398|★(★(★, ★, ★(★), ★(★, ★)))|1|True|9|((()()(())(()())))|False
1399|★(★(★, ★, ★(★), ★(★), ★))|1|True|9|((()()(())(())()))|False
1400|★(★(★, ★, ★(★), ★(★)), ★)|2|False|9|((()()(())(()))())|False
1401|★(★(★, ★, ★(★), ★, ★(★)))|1|True|9|((()()(())()(())))|False
1402|★(★(★, ★, ★(★), ★, ★, ★))|1|True|9|((()()(())()()()))|False
1403|★(★(★, ★, ★(★), ★, ★), ★)|2|False|9|((()()(())()())())|False
1404|★(★(★, ★, ★(★), ★), ★(★))|2|False|9|((()()(())())(()))|False
1405|★(★(★, ★, ★(★), ★), ★, ★)|3|False|9|((()()(())())()())|False
1406|★(★(★, ★, ★(★)), ★(★(★)))|2|False|9|((()()(()))((())))|False
1407|★(★(★, ★, ★(★)), ★(★, ★))|2|False|9|((()()(()))(()()))|False
1408|★(★(★, ★, ★(★)), ★(★), ★)|3|False|9|((()()(()))(())())|False
1409|★(★(★, ★, ★(★)), ★, ★(★))|3|False|9|((()()(()))()(()))|False
1410|★(★(★, ★, ★(★)), ★, ★, ★)|4|False|9|((()()(()))()()())|False
1411|★(★(★, ★, ★, ★(★(★(★)))))|1|True|9|((()()()(((())))))|False
1412|★(★(★, ★, ★, ★(★(★, ★))))|1|True|9|((()()()((()()))))|False
1413|★(★(★, ★, ★, ★(★(★), ★)))|1|True|9|((()()()((())())))|False
1414|★(★(★, ★, ★, ★(★(★)), ★))|1|True|9|((()()()((()))()))|False
1415|★(★(★, ★, ★, ★(★(★))), ★)|2|False|9|((()()()((())))())|False
1416|★(★(★, ★, ★, ★(★, ★(★))))|1|True|9|((()()()(()(()))))|False
1417|★(★(★, ★, ★, ★(★, ★, ★)))|1|True|9|((()()()(()()())))|False
1418|★(★(★, ★, ★, ★(★, ★), ★))|1|True|9|((()()()(()())()))|False
1419|★(★(★, ★, ★, ★(★, ★)), ★)|2|False|9|((()()()(()()))())|False
1420|★(★(★, ★, ★, ★(★), ★(★)))|1|True|9|((()()()(())(())))|False
1421|★(★(★, ★, ★, ★(★), ★, ★))|1|True|9|((()()()(())()()))|False
1422|★(★(★, ★, ★, ★(★), ★), ★)|2|False|9|((()()()(())())())|False
1423|★(★(★, ★, ★, ★(★)), ★(★))|2|False|9|((()()()(()))(()))|False
1424|★(★(★, ★, ★, ★(★)), ★, ★)|3|False|9|((()()()(()))()())|False
1425|★(★(★, ★, ★, ★, ★(★(★))))|1|True|9|((()()()()((()))))|False
1426|★(★(★, ★, ★, ★, ★(★, ★)))|1|True|9|((()()()()(()())))|False
1427|★(★(★, ★, ★, ★, ★(★), ★))|1|True|9|((()()()()(())()))|False
1428|★(★(★, ★, ★, ★, ★(★)), ★)|2|False|9|((()()()()(()))())|False
1429|★(★(★, ★, ★, ★, ★, ★(★)))|1|True|9|((()()()()()(())))|False
1430|★(★(★, ★, ★, ★, ★, ★, ★))|1|True|9|((()()()()()()()))|False
1431|★(★(★, ★, ★, ★, ★, ★), ★)|2|False|9|((()()()()()())())|False
1432|★(★(★, ★, ★, ★, ★), ★(★))|2|False|9|((()()()()())(()))|False
1433|★(★(★, ★, ★, ★, ★), ★, ★)|3|False|9|((()()()()())()())|False
1434|★(★(★, ★, ★, ★), ★(★(★)))|2|False|9|((()()()())((())))|False
1435|★(★(★, ★, ★, ★), ★(★, ★))|2|False|9|((()()()())(()()))|False
1436|★(★(★, ★, ★, ★), ★(★), ★)|3|False|9|((()()()())(())())|False
1437|★(★(★, ★, ★, ★), ★, ★(★))|3|False|9|((()()()())()(()))|False
1438|★(★(★, ★, ★, ★), ★, ★, ★)|4|False|9|((()()()())()()())|False
1439|★(★(★, ★, ★), ★(★(★(★))))|2|False|9|((()()())(((()))))|False
1440|★(★(★, ★, ★), ★(★(★, ★)))|2|False|9|((()()())((()())))|False
1441|★(★(★, ★, ★), ★(★(★), ★))|2|False|9|((()()())((())()))|False
1442|★(★(★, ★, ★), ★(★(★)), ★)|3|False|9|((()()())((()))())|False
1443|★(★(★, ★, ★), ★(★, ★(★)))|2|False|9|((()()())(()(())))|False
1444|★(★(★, ★, ★), ★(★, ★, ★))|2|False|9|((()()())(()()()))|False
1445|★(★(★, ★, ★), ★(★, ★), ★)|3|False|9|((()()())(()())())|False
1446|★(★(★, ★, ★), ★(★), ★(★))|3|False|9|((()()())(())(()))|False
1447|★(★(★, ★, ★), ★(★), ★, ★)|4|False|9|((()()())(())()())|False
1448|★(★(★, ★, ★), ★, ★(★(★)))|3|False|9|((()()())()((())))|False
1449|★(★(★, ★, ★), ★, ★(★, ★))|3|False|9|((()()())()(()()))|False
1450|★(★(★, ★, ★), ★, ★(★), ★)|4|False|9|((()()())()(())())|False
1451|★(★(★, ★, ★), ★, ★, ★(★))|4|False|9|((()()())()()(()))|False
1452|★(★(★, ★, ★), ★, ★, ★, ★)|5|False|9|((()()())()()()())|False
1453|★(★(★, ★), ★(★(★(★(★)))))|2|True|9|((()())((((())))))|False
1454|★(★(★, ★), ★(★(★(★, ★))))|2|True|9|((()())(((()()))))|False
1455|★(★(★, ★), ★(★(★(★), ★)))|2|True|9|((()())(((())())))|False
1456|★(★(★, ★), ★(★(★(★)), ★))|2|True|9|((()())(((()))()))|False
1457|★(★(★, ★), ★(★(★(★))), ★)|3|False|9|((()())(((())))())|False
1458|★(★(★, ★), ★(★(★, ★(★))))|2|True|9|((()())((()(()))))|False
1459|★(★(★, ★), ★(★(★, ★, ★)))|2|True|9|((()())((()()())))|False
1460|★(★(★, ★), ★(★(★, ★), ★))|2|True|9|((()())((()())()))|False
1461|★(★(★, ★), ★(★(★, ★)), ★)|3|False|9|((()())((()()))())|False
1462|★(★(★, ★), ★(★(★), ★(★)))|2|True|9|((()())((())(())))|False
1463|★(★(★, ★), ★(★(★), ★, ★))|2|True|9|((()())((())()()))|False
1464|★(★(★, ★), ★(★(★), ★), ★)|3|False|9|((()())((())())())|False
